"jhu_user_id","user_join_ts","country_cd","region_cd","profile_language_cd","browser_language_cd","reported_or_inferred_gender","employment_status","educational_attainment","student_status"
"12106dc3","2015-06-03 09:42:43","US","BG",NA,"en-US","male",NA,NA,NA
"380bb3a7","2014-09-22 08:25:32","US","NY",NA,"de","male",NA,NA,NA
"162b9468","2015-01-16 15:02:19","US",NA,"en-US","de-DE",NA,NA,NA,NA
"717313e3","2016-01-16 16:33:55","AE","CT",NA,"en-US",NA,NA,NA,NA
"38f73538","2015-04-30 20:05:44","US",NA,NA,"en-US","male",NA,"BACHELOR_DEGREE",NA
"c7dbadc","2014-09-23 03:54:43","US","WA","en-GB","en-US","male",NA,NA,NA
"327b8581","2016-04-10 04:28:57","IN","ENG","en-US","en","male",NA,NA,NA
"4f92158a","2016-03-01 21:15:37","CA","13","en-US","en-GB","male",NA,NA,NA
"88b1b7b5","2015-01-06 07:56:24","EG","C",NA,"en-US",NA,NA,NA,NA
"614f0012","2016-10-17 11:46:56","IE","GR",NA,"en-US","female",NA,NA,"NOT_DEGREE_STUDENT"
"269c944e","2013-12-25 20:51:27","US","32","en-US","en-US",NA,"EMPLOYED_PART_TIME",NA,NA
"cf21f8bd","2015-12-14 22:08:15","US","WA",NA,"en-US",NA,NA,NA,NA
"a86f5df7","2015-04-27 02:26:08","US","32","en-US","en-US","male",NA,NA,NA
"524d432a","2014-02-09 08:34:43","US",NA,"en-US","en-US","female",NA,NA,NA
"3fcfaded","2013-04-08 08:34:39","IN","01",NA,"en","male",NA,NA,NA
"78f7c29f","2015-09-03 19:10:31","TR","WA",NA,"en-US",NA,NA,NA,NA
"928a7fa1","2013-01-31 09:00:51","US","14","en-US","en-US","male",NA,NA,NA
"c2a6b3c7","2012-07-25 10:42:40","BR","MOW","en-US","zh","male",NA,NA,NA
"4ba12d53","2013-11-02 16:58:39","IN","TG",NA,"en-US","female",NA,NA,NA
"7b28c276","2015-04-09 08:48:53","US","11",NA,"en-us","male",NA,"BACHELOR_DEGREE",NA
"c1132a50","2017-02-20 18:36:54","CN","10","zh-CN","en","male",NA,"MASTERS_DEGREE",NA
"6dd7444d","2015-05-06 03:51:27","US","BS",NA,"en-GB","male","EMPLOYED_FULL_TIME",NA,NA
"fc80a268","2016-09-01 19:28:15","US","45","en-US","en-US","male",NA,NA,NA
"4ce31899","2015-09-24 14:52:22","US","RJ","en-US","en-US","female",NA,NA,NA
"c2bad842","2012-10-10 10:03:26","US","TX",NA,"en-GB",NA,NA,NA,NA
"cfc7b677","2013-07-05 10:23:53","US","AM","en-US","en-US",NA,NA,NA,NA
"c541f297","2013-10-10 07:36:24","IN","ZH","en-US","en-GB","male",NA,NA,NA
"4161b241","2012-08-02 10:45:44","US","AUK","en-IN","en-GB","male",NA,NA,NA
"5669c3d2","2013-03-29 11:37:42","IN","UP",NA,"en-US",NA,NA,NA,NA
"9f61fcee","2013-09-20 14:36:12","IL","IDF",NA,"en-US","male",NA,NA,NA
"feb35dd8","2012-02-22 09:41:07","DE","ENG","en-GB","en-IN",NA,NA,NA,NA
"ee4b21b","2016-12-16 01:21:20","US","NY","en-US","fr-fr","male",NA,NA,NA
"9997c8ed","2013-01-05 05:47:21","DE","21","de-DE","es-ES","male",NA,NA,"NOT_DEGREE_STUDENT"
"3f5016bd","2015-09-16 17:36:10","FI","RJ","en-US","en-US",NA,NA,NA,NA
"d719bbd4","2015-12-01 10:08:24","BE","SLP",NA,"en-GB","male",NA,NA,NA
"d82d6ccc","2014-10-27 12:44:47","DE","04","en-US","es",NA,NA,NA,NA
"3599e663","2014-04-18 06:14:40","IN","FL",NA,"en-US","male",NA,NA,NA
"c65ea192","2014-03-31 01:45:17","GB","CA","en-US","en-US","male",NA,NA,NA
"d7dd0c06","2013-07-03 21:27:58","NO","BA","en-US","ko-KR","male",NA,NA,NA
"c197bbba","2012-07-25 09:43:52","NL","NH",NA,"en-US","male",NA,NA,NA
"fdc23cd0","2015-06-18 22:13:58","VN","01","en-US","en-US","male",NA,"COLLEGE_NO_DEGREE",NA
"d24bcadf","2012-10-14 09:36:56","US","11","zh-CN","en-US","male",NA,"MASTERS_DEGREE",NA
"4907d293","2012-02-22 15:23:33","AU","NJ",NA,"en-US","male",NA,NA,NA
"5e11cf25","2013-07-16 21:37:20","CZ",NA,"es-ES","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"849ed18b","2016-02-15 12:42:26","GB","IL","en-US","en-US",NA,NA,NA,NA
"a5ce6236","2013-10-24 18:34:20","GB","MD","en-US","en-US","male",NA,NA,NA
"e54be30","2014-09-04 20:43:13","AU","MD","en-US","en-US","female",NA,NA,NA
"dc5b7370","2015-06-01 03:09:28","US","SP","en-US","en-GB",NA,NA,NA,NA
"890a0dd4","2012-11-08 13:34:07","IN","SE","en-US","en-US",NA,NA,NA,NA
"1e4f7621","2012-10-01 17:29:59","US","BR",NA,"en-US","male",NA,NA,NA
"40f5b9bb","2014-01-08 01:37:13","AU","07","en-US","en-US","male",NA,NA,NA
"5947550f","2015-08-19 20:00:19","NP","NY","ru-RU","en-US","male",NA,NA,NA
"88962f70","2016-10-10 04:44:28","GB","VA","en-US","fr-FR","male",NA,NA,NA
"e6c2080d","2013-04-29 07:54:16","BE","MH",NA,"en-US","male",NA,NA,NA
"ac93316","2014-07-15 06:28:51","MY","IN",NA,"en-US","male",NA,NA,NA
"224b7bcf","2013-09-06 02:35:00","US","13","en-US","en-US",NA,NA,NA,NA
"2bde46dc","2012-09-29 16:28:20","DE","TX","en-US","en-US","male",NA,NA,NA
"6472625c","2015-04-27 17:48:21","EG","TX","en-US","en-US",NA,NA,NA,NA
"3c44d087","2015-09-14 16:08:07","US","MH","en-US","en-US","male",NA,NA,NA
"1502b497","2012-03-12 06:59:45","DK","HE","en-US","zh-CN",NA,NA,NA,NA
"e93bf4b5","2013-07-18 05:49:53","US","HR",NA,"en-US","male",NA,NA,NA
"cda693d4","2016-08-08 19:31:53","PK","MN","ru-RU","en-US","male",NA,NA,NA
"3cee5e1f","2016-07-12 10:20:11","BY","NY","en-US","en-US","male",NA,NA,NA
"71f77a85","2015-09-10 11:29:14","EG","TN",NA,"en-US","male",NA,"MASTERS_DEGREE",NA
"cab83ef6","2013-02-25 17:52:30","US","HE","en-US","en-US","male",NA,NA,NA
"18b8ce5f","2014-12-16 12:55:56","TR",NA,NA,"en-us","male","UNEMPLOYED_LOOKING_FOR_WORK",NA,NA
"275cfe8b","2016-01-03 21:11:31","AE","MZ","en-US","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"20bd4ada","2014-09-01 17:35:51","US","MP",NA,"de-DE","female",NA,NA,NA
"5dcaf099","2013-08-02 03:17:14","US","CA","en-US","en","male","UNEMPLOYED_LOOKING_FOR_WORK",NA,NA
"8e554a7","2013-12-04 10:45:04","KZ","31","en-US","en-US","male",NA,NA,NA
"88cd9292","2012-03-08 10:57:10","US","CN",NA,"en-US",NA,NA,NA,NA
"2027e933","2014-06-18 07:52:51","DE","OH","en-US","en-US","male",NA,NA,NA
"1e5cce6c","2015-12-24 12:03:24","ES","TG","en-US","en-US","female",NA,NA,NA
"87cbf4b8","2015-07-09 19:22:34","US","MD",NA,"en",NA,NA,NA,NA
"94291025","2013-11-07 07:57:53","US","OR",NA,"es-ES","female",NA,NA,NA
"7001753b","2012-07-19 23:13:54","HR","DU",NA,"zh-TW","male",NA,NA,"NOT_DEGREE_STUDENT"
"efa32fee","2013-07-29 21:47:33","CN",NA,NA,"en-US","female",NA,NA,NA
"bf3d0562","2015-04-06 04:30:43","HK","UP",NA,"ko-KR","male",NA,NA,NA
"b5ec9220","2016-04-28 20:02:01","SA","DL","en-GB","en","male",NA,NA,NA
"71d0cbbb","2012-01-01 00:00:00","FR",NA,NA,"en-GB","male",NA,NA,NA
"1cd8fcce","2012-10-25 09:35:48","US","CT","en-US","en-US","male",NA,NA,NA
"24ded07f","2015-01-07 00:21:53","RO","MA",NA,"en-US","male",NA,NA,NA
"f860b537","2012-08-13 17:33:41",NA,"HR",NA,"en-US","female",NA,NA,NA
"72dcc483","2013-05-26 03:43:27","BE","GA",NA,"en-US","male",NA,NA,NA
"20c8acbe","2012-10-12 20:37:17","CA","CA","en-US","en-US","female",NA,NA,NA
"5b273c25","2015-10-24 00:51:29","US","BRU","en-US","en-US","male",NA,NA,NA
"6dace3d5","2013-09-13 17:11:52","US","7",NA,"zh-TW","male",NA,"BACHELOR_DEGREE",NA
"3bf14fbf","2017-02-02 08:58:48","US","CT","en-US","en-US",NA,NA,NA,NA
"c62b0c15","2013-08-26 17:47:39","IN","SPE","en-US","en-US","male",NA,NA,NA
"ef35abc7","2016-05-08 00:49:46","FR","22","en-US","en-US","male",NA,"DOCTORATE_DEGREE",NA
"dc9e4bc3","2016-06-16 19:00:27","DE","MO","fr-FR","pl-PL","male",NA,NA,NA
"7865b49b","2015-09-10 10:58:33","US","ENG","en-US","en",NA,NA,NA,NA
"b18c4189","2012-09-20 05:32:11","RU","BA",NA,"en-US","male",NA,NA,NA
"65280afd","2015-05-25 02:38:11","TH","MH","en-US","en-US","male",NA,NA,NA
"868703cf","2013-04-29 20:44:47","ZA","GES","en-US","en-US","female",NA,"BACHELOR_DEGREE",NA
"1b83bbea","2014-09-27 08:43:06","NL","14",NA,"en-US","male",NA,NA,NA
"dc7c5e6","2015-07-30 16:11:10","US","LMA","en-US","en-US","male",NA,NA,NA
"6d4fcf0c","2012-02-26 05:52:05","US","84","en-US","en-US",NA,NA,NA,NA
"90d02bf9","2012-02-20 22:58:57","US","PR","en-US","en","male",NA,NA,NA
"5d61c53b","2014-12-01 13:31:30","GB","ON",NA,"en-US",NA,NA,NA,NA
"4362a8a7","2016-04-06 09:23:32","ZA","WB",NA,"en-GB","female",NA,"DOCTORATE_DEGREE",NA
"a5f32afe","2015-09-07 15:37:45","IN","WA",NA,"en-US","male",NA,"BACHELOR_DEGREE",NA
"13e2e0a6","2017-05-22 02:39:08","EG",NA,"en-US","en-US","female",NA,NA,"NOT_DEGREE_STUDENT"
"577c23eb","2014-10-08 17:26:00","US","NW","en-US","en-us",NA,"EMPLOYED_FULL_TIME",NA,NA
"fd8a6343","2015-08-12 08:26:53","HK","BY","el","en","male",NA,NA,NA
"ee910a78","2012-06-02 16:52:03","US","MH","en-US","en-US","female",NA,NA,NA
"a6407f63","2016-09-22 00:05:14","AU","MN","en-US","zh-TW","female",NA,NA,NA
"29ac7289","2016-12-07 11:42:43","US",NA,"en-GB","en-US","female",NA,NA,NA
"b9801768","2012-06-12 19:12:19","US","VLG","en-US","en-GB","male",NA,NA,NA
"8b3626ea","2015-09-08 09:19:00","CH","TG","pt-BR","en-GB","female",NA,"BACHELOR_DEGREE",NA
"4d9b19b1","2013-02-03 20:36:17","MX","VA",NA,"de-DE",NA,NA,NA,NA
"ee3e314a","2012-03-19 03:31:23","AE","13",NA,"en","male",NA,NA,NA
"f7e07788","2014-08-31 01:00:32","IN","BA",NA,"en-US",NA,NA,NA,NA
"f57ca432","2013-02-04 07:49:43","IT","CA","en-US","en-GB","male",NA,"MASTERS_DEGREE",NA
"759ffe1f","2017-04-26 14:54:53","MY","WB","es-ES","en-US","male",NA,NA,NA
"16119a51","2016-07-12 05:22:21","PK","33","en-US","en-US",NA,NA,NA,NA
"319aa961","2015-08-24 02:11:21","US","NSW","en-US","en-US","male",NA,NA,NA
"49c42344","2015-09-16 22:11:59","TH","OK","en-US","en-US","female",NA,NA,NA
"855aecc0","2015-01-14 10:47:51","US","NV",NA,"en-US","male",NA,NA,NA
"6488696f","2015-06-18 16:44:08","IN","IDF",NA,"en-GB","male",NA,NA,NA
"1bc7caf0","2013-08-18 20:05:21","GT","11","en-US","en","female",NA,NA,NA
"9a1c9eb8","2013-10-12 22:31:35","MX",NA,"en-US","en-US","female",NA,NA,NA
"78b8c25","2014-12-21 07:16:55","PK","HA","en-US","it-IT","male",NA,NA,NA
"cde6ffd9","2012-07-30 15:45:32","CH",NA,NA,"en-US","female",NA,NA,NA
"fb4f7ce1","2015-12-08 16:12:39","US","LA","uk-UA","en-US","female",NA,NA,NA
"df9c21f3","2016-03-10 23:16:24","MY","FL","zh-CN","en-US","male",NA,NA,NA
"3c96515e","2014-09-25 10:31:45","FR","UP","en-US","en-US",NA,NA,NA,NA
"df88b944","2015-02-26 14:23:08","CN","08","en-US","en-US","male",NA,NA,NA
"f553ba7e","2012-11-12 16:58:36","US","C","en-US","en-US","female",NA,NA,NA
"8548459a","2014-01-30 22:02:08","RU","ENG","en-US","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"74f0dff1","2013-12-25 10:01:13","CA","VO",NA,"en-US",NA,NA,NA,NA
"9ff00eaf","2014-11-25 22:29:34","DO","TN",NA,"zh-HK","male",NA,NA,NA
"bdf098c3","2015-06-19 16:18:41","US","TN",NA,"en-US",NA,"EMPLOYED_FULL_TIME",NA,NA
"28275324","2013-01-22 03:57:54","JP",NA,"en-US","pt-BR","female",NA,NA,"NOT_DEGREE_STUDENT"
"34e75ea","2014-11-17 22:02:10","CA","WI","en-US","en-US","female",NA,NA,NA
"a8eeaba8","2012-06-05 05:15:06","CN","CA","en-US","en-GB","female",NA,NA,NA
"5b7a83d9","2014-05-05 02:16:13","UA","IL",NA,"en-US","male",NA,NA,NA
"1f78ff96","2014-05-01 23:20:44","DE","32","en-US","en-US","female",NA,NA,NA
"87488dd1","2015-05-06 14:55:42","IN","ENG","en-US","en","male",NA,NA,NA
"f3a77719","2014-07-31 03:27:40","CN","FL",NA,"en-US","male",NA,NA,NA
"9330b05c","2016-09-19 21:16:30","CH","SP","en-US","en-GB","male",NA,NA,NA
"ea82a514","2015-01-27 04:04:05","US","HDF",NA,"en-US",NA,NA,NA,NA
"1d069cd8","2013-11-09 15:09:49","US","ZH","en-US","en-US","male",NA,NA,NA
"a5907c36","2012-09-01 18:35:25","IT","IL","zh-CN","en-US",NA,NA,NA,NA
"a58151b1","2012-02-23 15:50:40","US","NY","en-US","en",NA,NA,NA,NA
"9568d1e3","2014-05-04 20:30:16","US","CA","zh-CN","en",NA,NA,NA,NA
"aa06fd","2015-02-26 20:15:16","US","01","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"d61f469d","2015-06-18 15:27:03","CN","84","en-US","en-us","male",NA,NA,NA
"5ad0a5a","2012-12-27 14:10:02","SG",NA,NA,"en-US","female",NA,NA,NA
"908ae8fd","2016-03-17 23:06:03","BR","HR",NA,"en-GB","male",NA,NA,NA
"9e36bf90","2016-05-05 06:40:43","US","BY",NA,"en-US","male",NA,NA,NA
"24ce2965","2015-06-15 03:27:08","ES","BA","en-US","en-US","male",NA,"BACHELOR_DEGREE",NA
"f39eb722","2012-02-22 08:19:20","DE","AB",NA,"en-us",NA,NA,NA,NA
"a7a29e7b","2014-11-04 00:44:18","US","AS","en-US","en-GB","male",NA,NA,NA
"bf2c158f","2014-06-03 15:38:22","ES","31","en-US","en-US","male",NA,NA,NA
"fe41240b","2017-01-07 03:03:17","ES","MD","en-US","pt-BR",NA,NA,NA,NA
"3948322b","2012-03-12 09:24:18","JP","11","en-US","en-US","female",NA,NA,NA
"7b362fd6","2013-07-13 19:38:59","TH","CMX","en-US","en-GB","male",NA,NA,NA
"55992f4a","2014-11-20 03:24:14","US","SH","en-US","en-US",NA,NA,NA,NA
"83046a02","2017-04-24 09:19:48","NL","03",NA,"en-US","male","SELF_EMPLOYED_FULL_TIME",NA,NA
"14994b7c","2012-12-28 10:42:21","US","TN","en-US","it-IT","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"51aff84f","2015-04-30 00:36:01","IN","IS",NA,"en-US","male",NA,NA,NA
"3edd001f","2014-03-05 23:20:10","US","MI","en-US","en-US",NA,NA,NA,NA
"e9604c32","2016-07-25 12:09:29","BG","MA",NA,"es-ES","male",NA,NA,NA
"9042b930","2014-07-21 11:16:09","TW","HR",NA,"en-US",NA,NA,NA,NA
"71826469","2013-05-08 20:06:49","ES","9","en-US","en-US","male",NA,NA,NA
"a8bb0293","2015-07-29 04:32:34","RS","KA","en-US","en-US","female",NA,"MASTERS_DEGREE",NA
"62d4806c","2016-06-14 18:23:33","US","MH","en-US","en-us","male",NA,NA,NA
"10603367","2015-01-15 19:02:52","US","GA","ru","en-US",NA,NA,NA,NA
"78048f9","2014-03-25 02:58:09","TN","CA",NA,"en-US","male",NA,"BACHELOR_DEGREE","NOT_DEGREE_STUDENT"
"7e4998ee","2012-05-07 07:59:02","US","KA",NA,"en-US","female",NA,NA,NA
"a2249d5b","2012-08-09 01:40:11","IN","NJ","en-US","en-US","male",NA,NA,NA
"b1e0c253","2014-08-28 08:09:38","CA","01","en-US","ro-RO","female",NA,NA,NA
"fedb7a7e","2015-05-11 07:17:49","CN","ENG","en-US","pl-PL","male","EMPLOYED_FULL_TIME",NA,NA
"5620413b","2016-04-04 07:33:51","IN","NY","en-US","en-US","female",NA,NA,NA
"667015f6","2012-06-15 19:25:24","MX","03","en-US","en-US",NA,NA,NA,NA
"e5167e39","2016-08-10 18:12:13","GB","L","en-US","en-US",NA,NA,NA,NA
"8fc3c3e4","2015-04-24 23:22:30","HK","DL","zh-CN","en-US","male",NA,NA,NA
"65acb187","2017-01-03 09:11:26","US",NA,"en-US","en","female",NA,NA,NA
"e86cea89","2012-11-26 13:05:36","US","KA","en-US","en-US",NA,NA,NA,NA
"bf758b83","2017-06-27 17:08:06","CA",NA,"en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"90075366","2015-02-01 12:10:23","ES","64","en-US","en-IN","female",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"9fb40c45","2013-12-10 14:54:01","US","CA","en-US","en-US","male",NA,NA,NA
"234f4752","2014-10-19 01:27:31","US","C","en-US","en-US",NA,NA,NA,NA
"b912e76b","2012-08-09 07:16:55","TW","MA","en-US","zh-cn","male",NA,"BACHELOR_DEGREE",NA
"c9bf1181","2015-04-12 21:32:55","US","WKO","en-GB","en-US",NA,NA,"MASTERS_DEGREE",NA
"64ae830","2014-10-26 18:33:40","US","IL",NA,"fr-FR",NA,NA,NA,NA
"46ffbbc","2017-02-20 21:18:28","US","RJ","en-US","en-GB","male",NA,NA,NA
"e2d5821c","2012-04-27 21:52:36","US","11",NA,"en-US","female",NA,NA,NA
"13162e63","2012-11-19 11:28:54","IN","AZ","en-US","en-US","female",NA,NA,NA
"f00fb845","2014-03-09 15:13:15","US",NA,"en-US","en-US",NA,NA,NA,NA
"54bffdf8","2013-07-10 22:47:49","US","CO",NA,"en-GB",NA,NA,NA,NA
"38bc6a17","2015-01-30 16:08:48","US","TN","en-US","en-GB","male",NA,NA,NA
"c6503517","2013-03-13 05:45:23","SG",NA,"en-US","fr-FR","male",NA,NA,NA
"1db4ed54","2016-09-03 13:32:21","US","ZH","en-US","en-IN","male",NA,NA,NA
"eb38691e","2016-11-24 19:59:54","HU","44","en-US","de-DE","male",NA,NA,NA
"f0f66c7e","2015-10-06 21:18:54","US","37","es-ES","en","female",NA,"BACHELOR_DEGREE",NA
"dbf678a0","2016-02-02 15:36:29","JP","WA",NA,"en-GB","male",NA,NA,NA
"fc7fdceb","2014-05-10 13:58:42","IN","SP","en-US","en-US","female",NA,NA,NA
"47632821","2015-04-08 18:42:05","US","ENG","en-US","en-US",NA,NA,NA,NA
"c7478397","2016-05-11 16:10:05","US",NA,"en-GB","en","male",NA,NA,NA
"2101f4d","2014-06-13 01:10:06","US","HE",NA,"en-US","female",NA,NA,NA
"16f76c8d","2013-04-12 23:25:19","US","VA",NA,"en-GB",NA,NA,NA,NA
"81a2ef45","2013-01-03 18:12:19","IN","CA","en-US","en-AU",NA,NA,NA,NA
"69f65c","2014-06-28 00:45:52","US","PY",NA,"en-US","male",NA,NA,NA
"1f26dba6","2016-05-25 04:11:57","IN","CO",NA,"en","male",NA,NA,NA
"2fcbf807","2015-07-16 12:53:16","US","NE",NA,"de","female",NA,NA,NA
"316e8e50","2016-01-06 12:23:30","GB","CA",NA,"zh-Ha","male",NA,NA,NA
"ced0a2d9","2012-09-11 13:06:37","US","CA",NA,"en-US","male",NA,NA,NA
"290a1526","2014-02-04 11:10:09","IN","ENG","zh-CN","en-us",NA,NA,NA,NA
"605c0ebf","2016-02-01 16:52:43","CN","ON",NA,"zh-HK","female",NA,NA,NA
"76182c6c","2015-05-20 13:53:18","IN","TX","en-US","en-US","male",NA,NA,NA
"f0a9c957","2016-05-10 04:42:01","CN","MD","en-US","en-us","male",NA,NA,NA
"7ef0193","2015-11-10 14:21:58","NL","ENG",NA,"en-GB","male",NA,"BACHELOR_DEGREE",NA
"fa44997","2017-08-28 15:21:36","US","MH","en-US","en-IN",NA,"EMPLOYED_FULL_TIME",NA,NA
"b7700331","2014-05-30 16:55:19","NP","DL","en-GB","en-US","male",NA,NA,NA
"20561f3e","2016-04-21 12:48:03","TW","VLG","en-US","en-US","male",NA,NA,NA
"d83181ca","2013-08-28 10:19:49","TW","NY","en-US","es-AR","male",NA,NA,NA
"9b49e530","2013-09-29 14:03:33","NL","MI","en-US","en-US","male",NA,NA,NA
"65fc45d6","2012-09-11 01:44:24","US",NA,NA,"en-US",NA,NA,NA,NA
"a0e6cecd","2015-04-29 13:53:58","US","VA","en-US","en",NA,NA,NA,NA
"c99309ac","2013-10-17 18:05:58","MY","KA","pt-BR","en-US",NA,NA,NA,NA
"9a9372d3","2013-06-09 02:25:27","IN","TN","en-US","de","female",NA,NA,NA
"444ca42b","2012-01-01 00:00:00","MY","CO","es","de-DE","male",NA,NA,NA
"5534b905","2015-12-02 13:50:18","IN","11","en-US","fi-FI","female",NA,NA,NA
"d8b194d7","2013-04-07 10:52:56","ES","1","nb","en","female",NA,NA,NA
"6bfdc846","2016-10-30 14:11:17","US","NC","en-US","en","male",NA,NA,NA
"ab248fe9","2015-06-20 14:03:51","US","KS","en-US","en-US",NA,NA,NA,NA
"b6baa803","2014-05-06 06:28:24","IE","ENG","en-US","en-US","male",NA,NA,NA
"b7eb3ba3","2012-10-02 21:22:33","US","84","en-US","en-US",NA,NA,NA,NA
"3463232e","2013-04-02 06:31:06","LT","ENG","de-DE","en-US","male",NA,NA,NA
"99248da3","2013-07-13 18:44:54","MX","KA","en-US","en-us","male",NA,NA,NA
"7cbe1b","2016-09-18 09:47:48","US","QLD","en-US","en-US","male",NA,NA,NA
"7e2873f6","2015-04-20 07:36:04","US","GT","en-US","it-IT","male",NA,NA,NA
"183e3b21","2016-01-28 17:23:32","IN","MA","en-US","en-US","male",NA,NA,NA
"bac39011","2015-11-26 01:01:02","ID","O","en-US","en-US","female",NA,NA,"NOT_DEGREE_STUDENT"
"6636ad56","2012-05-31 04:14:38","CN","18","en-US","en-us","male",NA,NA,NA
"2af5db00","2014-02-18 14:32:46","MX","TAO","en-US","en-US",NA,NA,NA,"FULL_TIME_DEGREE_STUDENT"
"52118c4c","2014-09-26 01:09:41","AR","1","en-US","en-US","female",NA,NA,NA
"46fcc511","2014-07-12 13:00:09","US","VA","en-US","en-us","male",NA,NA,NA
"139fd7be","2012-08-02 04:08:22","FR","MD","en-US","en","female",NA,NA,NA
"16a73bdb","2017-07-18 17:02:29","IE","CO","pt-BR","en-IN","male",NA,NA,NA
"ecf1e393","2015-12-13 07:48:58","IN","NJ","en-US","es-ES","male",NA,NA,NA
"763fa506","2013-03-30 09:32:29","DE","11","en-US","pt-BR","male",NA,NA,NA
"9e26a600","2012-09-19 15:20:50","MX","C","en-US","zh-cn","male",NA,NA,NA
"fb235d71","2013-02-15 09:33:27","CH","QC","en-US","en-us","male",NA,NA,"NOT_DEGREE_STUDENT"
"96b5050e","2017-07-07 13:40:28","HK","08","en-US","en-US","male",NA,NA,NA
"f463b6f0","2012-07-26 14:49:16","EG",NA,"en-US","en-US",NA,NA,NA,NA
"36fbc8a1","2016-05-25 23:40:34","CA","MH",NA,"en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"54fe23d2","2014-05-19 07:46:37","IN","KA",NA,"en-US","male",NA,NA,NA
"d4d77d6e","2016-04-19 14:03:12","EG","CA",NA,"en-US","female",NA,NA,NA
"2da04b9","2016-02-26 08:03:59","US","ENG","en-US","en-us",NA,NA,NA,NA
"839257b4","2014-05-03 14:21:40","DE","KA","en-US","en-US",NA,NA,NA,NA
"46eccbee","2014-03-19 05:42:30","US","CA","en-US","en-US","male",NA,NA,NA
"ce886edf","2015-04-26 10:16:27","US","CO",NA,"en-US","female","EMPLOYED_FULL_TIME",NA,NA
"ae750714","2013-03-17 05:50:00","US","VA","en-US","pt-BR","male",NA,NA,NA
"7d293e53","2013-03-29 19:29:51","IN","VA","en-US","en-US","male",NA,NA,NA
"1e11fa22","2013-03-12 01:28:07","CA","33","zh-CN","en-US","male",NA,NA,NA
"bdbe9c1","2016-06-13 15:07:07","DE","DL",NA,"en",NA,NA,NA,NA
"fc455555","2014-05-14 09:16:49","IN","CA","en-US","en-US",NA,NA,NA,NA
"9f0daa61","2017-04-24 17:11:14","GB",NA,NA,"en-US","female",NA,NA,NA
"43c8816a","2013-05-07 10:01:36","SA","AB","en-US","en-US","female",NA,NA,NA
"d0a0fc6f","2014-02-23 13:55:13","DE","RJ",NA,"zh-CN","male",NA,NA,NA
"6c1867cd","2012-04-30 17:14:02","GB",NA,"en-US","en-GB","male",NA,NA,NA
"6299113c","2014-11-29 17:55:44","GB","82","en-US","en","male","EMPLOYED_FULL_TIME",NA,NA
"4f15bf8c","2013-06-27 20:11:02","JP","WI","en-IN","fr","female",NA,NA,"NOT_DEGREE_STUDENT"
"843d7c6d","2015-03-19 12:45:16","CA","KA",NA,"en-US","male",NA,NA,NA
"4e666c12","2016-10-17 17:38:57","IN","MOW","en-US","es-ES","male",NA,NA,NA
"6a64ad0","2016-07-19 02:50:04","GB","SP",NA,"en-US","female",NA,NA,NA
"846f5d55","2014-07-12 12:07:32","US","MI",NA,"es-ES","male",NA,NA,NA
"69de999b","2015-01-27 18:44:51","KR","TX",NA,"en-AU","male",NA,NA,NA
"7f634a3f","2017-03-20 19:09:02","CO","ENG","en-US","zh-CN",NA,NA,NA,NA
"f4d34149","2013-03-06 13:15:46","KR","IS","en-US","en-US","male",NA,NA,NA
"a78acba9","2015-03-23 13:07:20","US","VLG","en-US","en-US","male",NA,NA,NA
"a58bf349","2016-09-04 22:50:24","IN","TN","en-US","nl-NL","female",NA,"MASTERS_DEGREE",NA
"7cd72ed9","2012-03-12 10:10:20","AU",NA,NA,"en-GB","female",NA,NA,NA
"8f389a23","2015-05-29 20:50:09","LK","NC",NA,"en-GB","male",NA,NA,NA
"85bea1c3","2016-03-13 19:03:49","ES","25","en-US","en-US","male",NA,NA,NA
"6b778dd1","2013-02-08 09:50:30","IN","KA",NA,"en-US","male",NA,NA,NA
"ea38dfa9","2015-10-17 19:34:16","US",NA,"en-US","en-US","male",NA,NA,NA
"904a7823","2015-01-17 14:03:49","CR","30","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"f1956b42","2016-05-07 19:16:56","SG","WB","en-US","en-US",NA,NA,NA,NA
"42e91e57","2015-02-21 22:29:13","US","NY","fr-FR","en-US","male",NA,NA,NA
"b359abdc","2012-12-13 20:49:57","US","SD","en-US","fr-FR",NA,NA,NA,"NOT_DEGREE_STUDENT"
"9b5c490b","2015-03-10 07:43:50","GB","KA",NA,"en-US","male",NA,NA,NA
"6d744f0a","2017-03-20 09:04:42","DE","BY","en-US","en-US","male",NA,NA,NA
"e920e219","2014-03-26 14:31:51","GB","25",NA,"sv-SE","male",NA,NA,NA
"c4543d57","2016-01-26 15:17:26","US","14","en-US","en-US","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"bc05eb8d","2013-07-23 05:21:18","CA","TN","pt-BR","en-US","male",NA,NA,NA
